$ Get data for 420:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:48:45 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA420           Cougar Mountain
WA420       1106  25     32.00
WA420       1106  26     32.00
WA420       1106  27     26.00
WA420       1106  28     23.00
WA420       1106  29     30.00
WA420       1106  30     34.00
WA420       1206   1     34.00
WA420       1206   2     33.00
WA420       1206   3     37.00
WA420       1206   4     39.00
WA420       1206   5     41.00
WA420       1206   6     46.00
WA420       1206   7     45.00
WA420       1206   8     48.00
WA420       1206   9     43.00
WA420       1206  10     41.00
WA420       1206  11     44.00
WA420       1206  12     37.00
WA420       1206  13     42.00
WA420       1206  14     42.00
WA420       1206  15     40.00
WA420       1206  16     31.00
WA420       1206  17     33.00
WA420       1206  18     37.00
WA420       1206  19     41.00
WA420       1206  20     37.00
WA420       1206  21     35.00
WA420       1206  22     33.00
WA420       1206  23     35.00
WA420       1206  24     36.00
WA420       1206  25     36.00
WA420       1206  26     36.00
WA420       1206  27     34.00
WA420       1206  28     34.00
WA420       1206  29     35.00
WA420       1206  30     40.00
WA420       1206  31     36.00
WA420       0107   1     44.00
WA420       0107   2     51.00
WA420       0107   3     37.00
WA420       0107   4     32.00
WA420       0107   5     34.00
WA420       0107   6     34.00
WA420       0107   7     38.00
WA420       0107   8     40.00
WA420       0107   9     46.00
WA420       0107  10     26.00
WA420       0107  11     23.00
WA420       0107  12     21.00
WA420       0107  13     25.00
WA420       0107  14     29.00
WA420       0107  15     26.00
WA420       0107  16     33.00
WA420       0107  17     32.00
WA420       0107  18     35.00
WA420       0107  19     38.00
WA420       0107  20     33.00
WA420       0107  21     35.00
WA420       0107  22     40.00
WA420       0107  23     43.00
WA420       0107  24     50.00
WA420       0107  25     42.00
WA420       0107  26     49.00
WA420       0107  27     46.00
WA420       0107  28     47.00
WA420       0107  29     46.00
WA420       0107  30     43.00
WA420       0107  31     41.00
WA420       0207   1     41.00
WA420       0207   2     46.00
WA420       0207   3     40.00
WA420       0207   4     49.00
WA420       0207   5     53.00
WA420       0207   6     48.00
WA420       0207   7     48.00
WA420       0207   8     42.00
WA420       0207   9     44.00
WA420       0207  10     44.00
WA420       0207  11     42.00
WA420       0207  12     43.00
WA420       0207  13     39.00
WA420       0207  14     41.00
WA420       0207  15     44.00
WA420       0207  16     43.00
WA420       0207  17     53.00
WA420       0207  18     35.00
WA420       0207  19     35.00
WA420       0207  20     35.00
WA420       0207  21     34.00
WA420       0207  22     35.00
WA420       0207  23     34.00
WA420       0207  24     33.00
WA420       0207  25     38.00
WA420       0207  26     34.00
WA420       0207  27     34.00
WA420       0207  28     31.00
WA420       0307   1     28.00
WA420       0307   2     33.00
WA420       0307   3     43.00
WA420       0307   4     46.00
WA420       0307   5     49.00
WA420       0307   6     55.00
WA420       0307   7     46.00
WA420       0307   8     38.00
WA420       0307   9     46.00
WA420       0307  10     47.00
WA420       0307  11     54.00
WA420       0307  12     48.00
WA420       0307  13     38.00
WA420       0307  14     35.00
WA420       0307  15     41.00
WA420       0307  16     54.00
WA420       0307  17     46.00
WA420       0307  18     48.00
WA420       0307  19     45.00
WA420       0307  20     36.00
WA420       0307  21     38.00
WA420       0307  22     44.00
WA420       0307  23     46.00
WA420       0307  24     47.00
WA420       0307  25     39.00
WA420       0307  26     46.00
WA420       0307  27     36.00
WA420       0307  28     40.00
WA420       0307  29     52.00
WA420       0307  30     53.00
WA420       0307  31     40.00
WA420       0407   1     35.00
WA420       0407   2     34.00
WA420       0407   3     46.00
WA420       0407   4     45.00
WA420       0407   5     54.00
WA420       0407   6     61.00
WA420       0407   7     55.00
WA420       0407   8     51.00
WA420       0407   9     40.00
WA420       0407  10     40.00
WA420       0407  11     45.00
WA420       0407  12     48.00
WA420       0407  13     47.00
WA420       0407  14     45.00
WA420       0407  15     44.00
WA420       0407  16     44.00
WA420       0407  17     41.00
WA420       0407  18     38.00
WA420       0407  19     44.00
WA420       0407  20     47.00
WA420       0407  21     48.00
WA420       0407  22     45.00
WA420       0407  23     56.00
WA420       0407  24     45.00
WA420       0407  25     41.00
WA420       0407  26     44.00
WA420       0407  27     50.00
WA420       0407  28     49.00
WA420       0407  29     49.00
WA420       0407  30     53.00
WA420       0507   1     48.00
WA420       0507   2     47.00
WA420       0507   3     45.00
WA420       0507   4     41.00
WA420       0507   5     46.00
WA420       0507   6     51.00
WA420       0507   7     67.00
WA420       0507   8     71.00
WA420       0507   9     56.00
WA420       0507  10     59.00
WA420       0507  11     59.00
WA420       0507  12     56.00
WA420       0507  13     42.00
WA420       0507  14     65.00
WA420       0507  15     73.00
WA420       0507  16     60.00
WA420       0507  17     56.00
WA420       0507  18     62.00
WA420       0507  19     48.00
WA420       0507  20     48.00
WA420       0507  21     42.00
WA420       0507  22     48.00
WA420       0507  23     57.00
WA420       0507  24     65.00
WA420       0507  25     66.00
WA420       0507  26     61.00
WA420       0507  27     49.00
WA420       0507  28     49.00
WA420       0507  29     71.00
WA420       0507  30     78.00
WA420       0507  31     75.00
WA420       0607   1     74.00
WA420       0607   2     75.00
WA420       0607   3     79.00
WA420       0607   4     65.00
WA420       0607   5     49.00
WA420       0607   6     45.00
WA420       0607   7     47.00
WA420       0607   8     50.00
WA420       0607   9     52.00
WA420       0607  10     49.00
WA420       0607  11     49.00
WA420       0607  12     62.00
WA420       0607  13     49.00
WA420       0607  14     53.00
WA420       0607  15     51.00
WA420       0607  16     51.00
WA420       0607  17     45.00
WA420       0607  18     50.00
WA420       0607  19     69.00
WA420       0607  20     73.00
WA420       0607  21     61.00
WA420       0607  22     56.00
WA420       0607  23     59.00
WA420       0607  24     49.00
WA420       0607  25     55.00
WA420       0607  26     70.00
WA420       0607  27     65.00
WA420       0607  28     65.00
WA420       0607  29     55.00
WA420       0607  30     62.00
WA420       0707   1     67.00
WA420       0707   2     69.00
WA420       0707   3     72.00
WA420       0707   4     80.00
WA420       0707   5     76.00
WA420       0707   6     71.00
WA420       0707   7     69.00
WA420       0707   8     67.00
WA420       0707   9     71.00
WA420       0707  10     88.00
WA420       0707  11     91.00
WA420       0707  12     73.00
WA420       0707  13     67.00
WA420       0707  14     77.00
WA420       0707  15     68.00
WA420       0707  16     68.00
WA420       0707  17     64.00
WA420       0707  18     57.00
WA420       0707  19     61.00
WA420       0707  20     55.00
WA420       0707  21     64.00
WA420       0707  22     61.00
WA420       0707  23     61.00
WA420       0707  24     63.00
WA420       0707  25     69.00
WA420       0707  26     67.00
WA420       0707  27     71.00
WA420       0707  28     67.00
WA420       0707  29     57.00
WA420       0707  30     62.00
WA420       0707  31     69.00
WA420       0807   1     74.00
WA420       0807   2     76.00
WA420       0807   3     61.00
WA420       0807   4     60.00
WA420       0807   5     66.00
WA420       0807   6     61.00
WA420       0807   7     53.00
WA420       0807   8     55.00
WA420       0807   9     57.00
WA420       0807  10     57.00
WA420       0807  11     65.00
WA420       0807  12     55.00
WA420       0807  13     68.00
WA420       0807  14     74.00
WA420       0807  15     76.00
WA420       0807  16     62.00
WA420       0807  17     64.00
WA420       0807  18     61.00
WA420       0807  19     49.00
WA420       0807  20     53.00
WA420       0807  21     59.00
WA420       0807  22     57.00
WA420       0807  23     65.00
WA420       0807  24     72.00
WA420       0807  25     57.00
WA420       0807  26     54.00
WA420       0807  27     60.00
WA420       0807  28     69.00
WA420       0807  29     80.00
WA420       0807  30     75.00
WA420       0807  31     61.00
WA420       0907   1     65.00
WA420       0907   2     67.00
WA420       0907   3     68.00
WA420       0907   4     57.00
WA420       0907   5     63.00
WA420       0907   6     62.00
WA420       0907   7     59.00
WA420       0907   8     65.00
WA420       0907   9     70.00
WA420       0907  10     76.00
WA420       0907  11     79.00
WA420       0907  12     66.00
WA420       0907  13     76.00
WA420       0907  14     52.00
WA420       0907  15     52.00
WA420       0907  16     48.00
WA420       0907  17     50.00
WA420       0907  18     46.00
WA420       0907  19     52.00
WA420       0907  20     51.00
WA420       0907  21     56.00
WA420       0907  22     48.00
WA420       0907  23     46.00
WA420       0907  24     53.00
WA420       0907  25     47.00
WA420       0907  26     56.00
WA420       0907  27     58.00
WA420       0907  28     43.00
WA420       0907  29     46.00
WA420       0907  30     45.00
WA420       1007   1     46.00
WA420       1007   2     46.00
WA420       1007   3     42.00
WA420       1007   4     42.00
WA420       1007   5     40.00
WA420       1007   6     47.00
WA420       1007   7     52.00
WA420       1007   8     50.00
WA420       1007   9     59.00
WA420       1007  10     47.00
WA420       1007  11     48.00
WA420       1007  12     49.00
WA420       1007  13     52.00
WA420       1007  14     57.00
WA420       1007  15     53.00
WA420       1007  16     44.00
WA420       1007  17     41.00
WA420       1007  18     48.00
WA420       1007  19     44.00
WA420       1007  20     38.00
WA420       1007  21     42.00
WA420       1007  22     53.00
WA420       1007  23     66.00
WA420       1007  24     52.00
WA420       1007  25     37.00
WA420       1007  26     50.00
WA420       1007  27     53.00
WA420       1007  28     53.00
WA420       1007  29     45.00
WA420       1007  30     43.00
WA420       1007  31     50.00
WA420       1107   1     39.00
WA420       1107   2     45.00
WA420       1107   3     49.00
WA420       1107   4     46.00
WA420       1107   5     52.00
WA420       1107   6     54.00
WA420       1107   7     48.00
WA420       1107   8     54.00
WA420       1107   9     47.00
WA420       1107  10     45.00
WA420       1107  11     41.00
WA420       1107  12     49.00
WA420       1107  13     38.00
WA420       1107  14     39.00
WA420       1107  15     46.00
WA420       1107  16     44.00
WA420       1107  17     44.00
WA420       1107  18     37.00
WA420       1107  19     35.00
WA420       1107  20     35.00
WA420       1107  21     36.00
WA420       1107  22     41.00
WA420       1107  23     40.00
WA420       1107  24     40.00
WA420       1107  25     35.00
WA420       1107  26     34.00
WA420       1107  27     34.00
WA420       1107  28     34.00
WA420       1107  29     30.00
WA420       1107  30     29.00
WA420       1207   1     25.00
WA420       1207   2     44.00
WA420       1207   3     52.00
WA420       1207   4     46.00
WA420       1207   5     39.00
WA420       1207   6     38.00
WA420       1207   7     33.00
WA420       1207   8     31.00
WA420       1207   9     31.00
WA420       1207  10     34.00
WA420       1207  11     40.00
WA420       1207  12     32.00
WA420       1207  13     34.00
WA420       1207  14     36.00
WA420       1207  15     34.00
WA420       1207  16     35.00
WA420       1207  17     33.00
