$ Get data for 776:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:37:51 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA776           Spencer Meadow
WA776       0115  13     35.00
WA776       0115  14     34.00
WA776       0115  15     34.00
WA776       0115  16     40.00
WA776       0115  17     48.00
WA776       0115  18     48.00
WA776       0115  19     38.00
WA776       0115  20     38.00
WA776       0115  21     40.00
WA776       0115  22     43.00
WA776       0115  23     46.00
WA776       0115  24     50.00
WA776       0115  25     53.00
WA776       0115  26     56.00
WA776       0115  27     45.00
WA776       0115  28     44.00
WA776       0115  29     46.00
WA776       0115  30     48.00
WA776       0115  31     45.00
WA776       0215   1     39.00
WA776       0215   2     43.00
WA776       0215   3     40.00
WA776       0215   4     42.00
WA776       0215   5     47.00
WA776       0215   6     46.00
WA776       0215   7     44.00
WA776       0215   8     47.00
WA776       0215   9     42.00
WA776       0215  10     44.00
WA776       0215  11     47.00
WA776       0215  12     55.00
WA776       0215  13     56.00
WA776       0215  14     48.00
WA776       0215  15     49.00
WA776       0215  16     47.00
WA776       0215  17     49.00
WA776       0215  18     43.00
WA776       0215  19     45.00
WA776       0215  20     42.00
WA776       0215  21     46.00
WA776       0215  22     42.00
WA776       0215  23     50.00
WA776       0215  24     48.00
WA776       0215  25     39.00
WA776       0215  26     42.00
WA776       0215  27     39.00
WA776       0215  28     46.00
WA776       0315   1     46.00
WA776       0315   2     43.00
WA776       0315   3     44.00
WA776       0315   4     51.00
WA776       0315   5     51.00
WA776       0315   6     55.00
WA776       0315   7     60.00
WA776       0315   8     63.00
WA776       0315   9     58.00
WA776       0315  10     61.00
WA776       0315  11     49.00
WA776       0315  12     53.00
WA776       0315  13     56.00
WA776       0315  14     46.00
WA776       0315  15     45.00
WA776       0315  16     51.00
WA776       0315  17     45.00
WA776       0315  18     51.00
WA776       0315  19     54.00
WA776       0315  20     55.00
WA776       0315  21     43.00
WA776       0315  22     42.00
WA776       0315  23     36.00
WA776       0315  24     40.00
WA776       0315  25     45.00
WA776       0315  26     64.00
WA776       0315  27     59.00
WA776       0315  28     43.00
WA776       0315  29     54.00
WA776       0315  30     57.00
WA776       0315  31     42.00
WA776       0415   1     39.00
WA776       0415   2     42.00
WA776       0415   3     39.00
WA776       0415   4     42.00
WA776       0415   5     47.00
WA776       0415   6     41.00
WA776       0415   7     45.00
WA776       0415   8     44.00
WA776       0415   9     53.00
WA776       0415  10     49.00
WA776       0415  11     38.00
WA776       0415  12     41.00
WA776       0415  13     45.00
WA776       0415  14     36.00
WA776       0415  15     45.00
WA776       0415  16     61.00
WA776       0415  17     62.00
WA776       0415  18     65.00
WA776       0415  19     67.00
WA776       0415  20     69.00
WA776       0415  21     54.00
WA776       0415  22     48.00
WA776       0415  23     38.00
WA776       0415  24     38.00
WA776       0415  25     46.00
WA776       0415  26     48.00
WA776       0415  27     66.00
WA776       0415  28     54.00
WA776       0415  29     50.00
WA776       0415  30     59.00
WA776       0515   1     63.00
WA776       0515   2     61.00
WA776       0515   3     65.00
WA776       0515   4     53.00
WA776       0515   5     45.00
WA776       0515   6     47.00
WA776       0515   7     59.00
WA776       0515   8     67.00
WA776       0515   9     69.00
WA776       0515  10     67.00
WA776       0515  11     47.00
WA776       0515  12     44.00
WA776       0515  13     44.00
WA776       0515  14     58.00
WA776       0515  15     51.00
WA776       0515  16     46.00
WA776       0515  17     63.00
WA776       0515  18     64.00
WA776       0515  19     57.00
WA776       0515  20     67.00
WA776       0515  21     65.00
WA776       0515  22     53.00
WA776       0515  23     48.00
WA776       0515  24     57.00
WA776       0515  25     57.00
WA776       0515  26     58.00
WA776       0515  27     67.00
WA776       0515  28     74.00
WA776       0515  29     72.00
WA776       0515  30     69.00
WA776       0515  31     75.00
WA776       0615   1     55.00
WA776       0615   2     48.00
WA776       0615   3     51.00
WA776       0615   4     62.00
WA776       0615   5     72.00
WA776       0615   6     78.00
WA776       0615   7     82.00
WA776       0615   8     85.00
WA776       0615   9     79.00
WA776       0615  10     69.00
WA776       0615  11     71.00
WA776       0615  12     61.00
WA776       0615  13     64.00
WA776       0615  14     74.00
WA776       0615  15     76.00
WA776       0615  16     69.00
WA776       0615  17     69.00
WA776       0615  18     68.00
WA776       0615  19     60.00
WA776       0615  20     68.00
WA776       0615  21     68.00
WA776       0615  22     66.00
WA776       0615  23     69.00
WA776       0615  24     71.00
WA776       0615  25     81.00
WA776       0615  26     90.00
WA776       0615  27     91.00
WA776       0615  28     81.00
WA776       0615  29     78.00
WA776       0615  30     81.00
WA776       0715   1     86.00
WA776       0715   2     85.00
WA776       0715   3     83.00
WA776       0715   4     82.00
WA776       0715   5     83.00
WA776       0715   6     79.00
WA776       0715   7     78.00
WA776       0715   8     83.00
WA776       0715   9     79.00
WA776       0715  10     63.00
WA776       0715  11     60.00
WA776       0715  12     68.00
WA776       0715  13     65.00
WA776       0715  14     69.00
WA776       0715  15     69.00
WA776       0715  16     64.00
WA776       0715  17     74.00
WA776       0715  18     82.00
WA776       0715  19     81.00
WA776       0715  20     74.00
WA776       0715  21     63.00
WA776       0715  22     62.00
WA776       0715  23     66.00
WA776       0715  24     67.00
WA776       0715  25     55.00
WA776       0715  26     58.00
WA776       0715  27     60.00
WA776       0715  28     72.00
WA776       0715  29     82.00
WA776       0715  30     89.00
WA776       0715  31     87.00
WA776       0815   1     88.00
WA776       0815   2     78.00
WA776       0815   3     71.00
WA776       0815   4     70.00
WA776       0815   5     64.00
WA776       0815   6     68.00
WA776       0815   7     74.00
WA776       0815   8     68.00
WA776       0815   9     72.00
WA776       0815  10     74.00
WA776       0815  11     81.00
WA776       0815  12     76.00
WA776       0815  13     78.00
WA776       0815  14     57.00
WA776       0815  15     59.00
WA776       0815  16     71.00
WA776       0815  17     76.00
WA776       0815  18     82.00
WA776       0815  19     81.00
WA776       0815  20     66.00
WA776       0815  21     62.00
WA776       0815  22     72.00
WA776       0815  23     76.00
WA776       0815  24     72.00
WA776       0815  25     75.00
WA776       0815  26     76.00
WA776       0815  27     74.00
WA776       0815  28     66.00
WA776       0815  29     60.00
WA776       0815  30     50.00
WA776       0815  31     55.00
WA776       0915   1     58.00
WA776       0915   2     54.00
WA776       0915   3     53.00
WA776       0915   4     56.00
WA776       0915   5     53.00
WA776       0915   6     49.00
WA776       0915   7     60.00
WA776       0915   8     69.00
WA776       0915   9     72.00
WA776       0915  10     79.00
WA776       0915  11     81.00
WA776       0915  12     77.00
WA776       0915  13     61.00
WA776       0915  14     46.00
WA776       0915  15     48.00
WA776       0915  16     53.00
WA776       0915  17     50.00
WA776       0915  18     61.00
WA776       0915  19     65.00
WA776       0915  20     61.00
WA776       0915  21     60.00
WA776       0915  22     58.00
WA776       0915  23     61.00
WA776       0915  24     64.00
WA776       0915  25     55.00
WA776       0915  26     55.00
WA776       0915  27     60.00
WA776       0915  28     65.00
WA776       0915  29     71.00
WA776       0915  30     66.00
WA776       1015   1     66.00
WA776       1015   2     48.00
WA776       1015   3     63.00
WA776       1015   4     65.00
WA776       1015   5     67.00
WA776       1015   6     62.00
WA776       1015   7     54.00
WA776       1015   8     64.00
WA776       1015   9     61.00
WA776       1015  10     55.00
WA776       1015  11     55.00
WA776       1015  12     59.00
WA776       1015  13     57.00
WA776       1015  14     61.00
WA776       1015  15     63.00
WA776       1015  16     67.00
WA776       1015  17     59.00
WA776       1015  18     51.00
WA776       1015  19     49.00
WA776       1015  20     58.00
WA776       1015  21     57.00
WA776       1015  22     53.00
WA776       1015  23     55.00
WA776       1015  24     53.00
WA776       1015  25     49.00
WA776       1015  26     44.00
WA776       1015  27     50.00
WA776       1015  28     46.00
WA776       1015  29     50.00
WA776       1015  30     51.00
WA776       1015  31     52.00
WA776       1115   1     45.00
WA776       1115   2     44.00
WA776       1115   3     40.00
WA776       1115   4     40.00
WA776       1115   5     40.00
WA776       1115   6     46.00
WA776       1115   7     45.00
WA776       1115   8     43.00
WA776       1115   9     40.00
WA776       1115  10     38.00
WA776       1115  11     39.00
WA776       1115  12     38.00
WA776       1115  13     45.00
WA776       1115  14     45.00
WA776       1115  15     42.00
WA776       1115  16     35.00
WA776       1115  17     45.00
WA776       1115  18     36.00
WA776       1115  19     36.00
WA776       1115  20     34.00
WA776       1115  21     36.00
WA776       1115  22     40.00
WA776       1115  23     43.00
WA776       1115  24     34.00
WA776       1115  25     33.00
WA776       1115  26     32.00
WA776       1115  27     33.00
WA776       1115  28     33.00
WA776       1115  29     34.00
WA776       1115  30     33.00
WA776       1215   1     34.00
WA776       1215   2     39.00
WA776       1215   3     38.00
WA776       1215   4     37.00
WA776       1215   5     35.00
WA776       1215   6     40.00
WA776       1215   7     47.00
WA776       1215   8     50.00
WA776       1215   9     47.00
WA776       1215  10     38.00
WA776       1215  11     34.00
WA776       1215  12     35.00
WA776       1215  13     35.00
WA776       1215  14     32.00
WA776       1215  15     31.00
WA776       1215  16     33.00
WA776       1215  17     34.00
WA776       1215  18     38.00
WA776       1215  19     33.00
WA776       1215  20     33.00
WA776       1215  21     35.00
WA776       1215  22     32.00
WA776       1215  23     30.00
WA776       1215  24     32.00
WA776       1215  25     32.00
WA776       1215  26     31.00
WA776       1215  27     31.00
WA776       1215  28     33.00
WA776       1215  29     31.00
WA776       1215  30     26.00
WA776       1215  31     24.00
WA776       0116   1     22.00
WA776       0116   2     21.00
WA776       0116   3     26.00
WA776       0116   4     35.00
WA776       0116   5     35.00
WA776       0116   6     36.00
WA776       0116   7     37.00
WA776       0116   8     37.00
WA776       0116   9     34.00
WA776       0116  10     33.00
WA776       0116  11     34.00
WA776       0116  12     36.00
WA776       0116  13     40.00
WA776       0116  14     35.00
WA776       0116  15     35.00
WA776       0116  16     38.00
WA776       0116  17     36.00
WA776       0116  18     39.00
WA776       0116  19     36.00
WA776       0116  20     37.00
WA776       0116  21     41.00
WA776       0116  22     40.00
WA776       0116  23     40.00
WA776       0116  24     36.00
WA776       0116  25     41.00
WA776       0116  26     44.00
WA776       0116  27     48.00
WA776       0116  28     45.00
WA776       0116  29     36.00
WA776       0116  30     33.00
WA776       0116  31     33.00
WA776       0216   1     32.00
WA776       0216   2     35.00
WA776       0216   3     35.00
