$ Get data for 974:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:44:03 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA974           Waterhole
WA974       0115  11     30.00
WA974       0115  12     29.00
WA974       0115  13     29.00
WA974       0115  14     33.00
WA974       0115  15     33.00
WA974       0115  16     27.00
WA974       0115  17     29.00
WA974       0115  18     29.00
WA974       0115  19     26.00
WA974       0115  20     24.00
WA974       0115  21     25.00
WA974       0115  22     34.00
WA974       0115  23     38.00
WA974       0115  24     41.00
WA974       0115  25     43.00
WA974       0115  26     40.00
WA974       0115  27     30.00
WA974       0115  28     27.00
WA974       0115  29     33.00
WA974       0115  30     33.00
WA974       0115  31     32.00
WA974       0215   1     29.00
WA974       0215   2     30.00
WA974       0215   3     30.00
WA974       0215   4     30.00
WA974       0215   5     36.00
WA974       0215   6     35.00
WA974       0215   7     34.00
WA974       0215   8     34.00
WA974       0215   9     36.00
WA974       0215  10     32.00
WA974       0215  11     32.00
WA974       0215  12     38.00
WA974       0215  13     39.00
WA974       0215  14     29.00
WA974       0215  15     27.00
WA974       0215  16     30.00
WA974       0215  17     30.00
WA974       0215  18     32.00
WA974       0215  19     31.00
WA974       0215  20     27.00
WA974       0215  21     25.00
WA974       0215  22     24.00
WA974       0215  23     31.00
WA974       0215  24     32.00
WA974       0215  25     30.00
WA974       0215  26     33.00
WA974       0215  27     26.00
WA974       0215  28     21.00
WA974       0315   1     22.00
WA974       0315   2     20.00
WA974       0315   3     16.00
WA974       0315   4     23.00
WA974       0315   5     29.00
WA974       0315   6     33.00
WA974       0315   7     32.00
WA974       0315   8     33.00
WA974       0315   9     33.00
WA974       0315  10     36.00
WA974       0315  11     36.00
WA974       0315  12     35.00
WA974       0315  13     34.00
WA974       0315  14     33.00
WA974       0315  15     28.00
WA974       0315  16     24.00
WA974       0315  17     28.00
WA974       0315  18     25.00
WA974       0315  19     33.00
WA974       0315  20     36.00
WA974       0315  21     30.00
WA974       0315  22     28.00
WA974       0315  23     27.00
WA974       0315  24     26.00
WA974       0315  25     32.00
WA974       0315  26     37.00
WA974       0315  27     33.00
WA974       0315  28     32.00
WA974       0315  29     35.00
WA974       0315  30     34.00
WA974       0315  31     27.00
WA974       0415   1     24.00
WA974       0415   2     23.00
WA974       0415   3     24.00
WA974       0415   4     22.00
WA974       0415   5     22.00
WA974       0415   6     26.00
WA974       0415   7     26.00
WA974       0415   8     28.00
WA974       0415   9     28.00
WA974       0415  10     26.00
WA974       0415  11     24.00
WA974       0415  12     22.00
WA974       0415  13     25.00
WA974       0415  14     22.00
WA974       0415  15     21.00
WA974       0415  16     29.00
WA974       0415  17     33.00
WA974       0415  18     31.00
WA974       0415  19     35.00
WA974       0415  20     38.00
WA974       0415  21     26.00
WA974       0415  22     24.00
WA974       0415  23     27.00
WA974       0415  24     26.00
WA974       0415  25     24.00
WA974       0415  26     28.00
WA974       0415  27     39.00
WA974       0415  28     31.00
WA974       0415  29     29.00
WA974       0415  30     29.00
WA974       0515   1     31.00
WA974       0515   2     28.00
WA974       0515   3     30.00
WA974       0515   4     31.00
WA974       0515   5     28.00
WA974       0515   6     27.00
WA974       0515   7     30.00
WA974       0515   8     34.00
WA974       0515   9     39.00
WA974       0515  10     42.00
WA974       0515  11     37.00
WA974       0515  12     37.00
WA974       0515  13     37.00
WA974       0515  14     35.00
WA974       0515  15     34.00
WA974       0515  16     38.00
WA974       0515  17     38.00
WA974       0515  18     40.00
WA974       0515  19     40.00
WA974       0515  20     41.00
WA974       0515  21     43.00
WA974       0515  22     46.00
WA974       0515  23     43.00
WA974       0515  24     40.00
WA974       0515  25     39.00
WA974       0515  26     43.00
WA974       0515  27     46.00
WA974       0515  28     46.00
WA974       0515  29     45.00
WA974       0515  30     41.00
WA974       0515  31     44.00
WA974       0615   1     43.00
WA974       0615   2     40.00
WA974       0615   3     39.00
WA974       0615   4     37.00
WA974       0615   5     40.00
WA974       0615   6     45.00
WA974       0615   7     49.00
WA974       0615   8     50.00
WA974       0615   9     48.00
WA974       0615  10     44.00
WA974       0615  11     38.00
WA974       0615  12     35.00
WA974       0615  13     35.00
WA974       0615  14     36.00
WA974       0615  15     46.00
WA974       0615  16     45.00
WA974       0615  17     40.00
WA974       0615  18     41.00
WA974       0615  19     39.00
WA974       0615  20     38.00
WA974       0615  21     39.00
WA974       0615  22     40.00
WA974       0615  23     40.00
WA974       0615  24     46.00
WA974       0615  25     47.00
WA974       0615  26     51.00
WA974       0615  27     53.00
WA974       0615  28     57.00
WA974       0615  29     53.00
WA974       0615  30     51.00
WA974       0715   1     49.00
WA974       0715   2     52.00
WA974       0715   3     53.00
WA974       0715   4     55.00
WA974       0715   5     51.00
WA974       0715   6     54.00
WA974       0715   7     52.00
WA974       0715   8     54.00
WA974       0715   9     58.00
WA974       0715  10     53.00
WA974       0715  11     46.00
WA974       0715  12     45.00
WA974       0715  13     44.00
WA974       0715  14     41.00
WA974       0715  15     42.00
WA974       0715  16     39.00
WA974       0715  17     43.00
WA974       0715  18     48.00
WA974       0715  19     54.00
WA974       0715  20     46.00
WA974       0715  21     39.00
WA974       0715  22     38.00
WA974       0715  23     44.00
WA974       0715  24     44.00
WA974       0715  25     41.00
WA974       0715  26     38.00
WA974       0715  27     38.00
WA974       0715  28     42.00
WA974       0715  29     47.00
WA974       0715  30     52.00
WA974       0715  31     53.00
WA974       0815   1     51.00
WA974       0815   2     53.00
WA974       0815   3     47.00
WA974       0815   4     43.00
WA974       0815   5     41.00
WA974       0815   6     39.00
WA974       0815   7     42.00
WA974       0815   8     45.00
WA974       0815   9     41.00
WA974       0815  10     48.00
WA974       0815  11     49.00
WA974       0815  12     54.00
WA974       0815  13     54.00
WA974       0815  14     41.00
WA974       0815  15     39.00
WA974       0815  16     41.00
WA974       0815  17     44.00
WA974       0815  18     49.00
WA974       0815  19     52.00
WA974       0815  20     46.00
WA974       0815  21     40.00
WA974       0815  22     40.00
WA974       0815  23     47.00
WA974       0815  24     44.00
WA974       0815  25     39.00
WA974       0815  26     46.00
WA974       0815  27     50.00
WA974       0815  28     47.00
WA974       0815  29     40.00
WA974       0815  30     38.00
WA974       0815  31     43.00
WA974       0915   1     40.00
WA974       0915   2     34.00
WA974       0915   3     33.00
WA974       0915   4     33.00
WA974       0915   5     35.00
WA974       0915   6     37.00
WA974       0915   7     37.00
WA974       0915   8     44.00
WA974       0915   9     40.00
WA974       0915  10     42.00
WA974       0915  11     52.00
WA974       0915  12     50.00
WA974       0915  13     35.00
WA974       0915  14     31.00
WA974       0915  15     30.00
WA974       0915  16     33.00
WA974       0915  17     38.00
WA974       0915  18     37.00
WA974       0915  19     42.00
WA974       0915  20     38.00
WA974       0915  21     31.00
WA974       0915  22     30.00
WA974       0915  23     34.00
WA974       0915  24     41.00
WA974       0915  25     35.00
WA974       0915  26     31.00
WA974       0915  27     30.00
WA974       0915  28     34.00
WA974       0915  29     42.00
WA974       0915  30     41.00
WA974       1015   1     44.00
WA974       1015   2     37.00
WA974       1015   3     36.00
WA974       1015   4     42.00
WA974       1015   5     44.00
WA974       1015   6     47.00
WA974       1015   7     44.00
WA974       1015   8     44.00
WA974       1015   9     46.00
WA974       1015  10     36.00
WA974       1015  11     32.00
WA974       1015  12     39.00
WA974       1015  13     34.00
WA974       1015  14     34.00
WA974       1015  15     47.00
WA974       1015  16     52.00
WA974       1015  17     44.00
WA974       1015  18     41.00
WA974       1015  19     40.00
WA974       1015  20     32.00
WA974       1015  21     33.00
WA974       1015  22     29.00
WA974       1015  23     32.00
WA974       1015  24     38.00
WA974       1015  25     39.00
WA974       1015  26     37.00
WA974       1015  27     35.00
WA974       1015  28     39.00
WA974       1015  29     37.00
WA974       1015  30     39.00
WA974       1015  31     34.00
WA974       1115   1     31.00
WA974       1115   2     29.00
WA974       1115   3     24.00
WA974       1115   4     25.00
WA974       1115   5     27.00
WA974       1115   6     29.00
WA974       1115   7     33.00
WA974       1115   8     30.00
WA974       1115   9     25.00
WA974       1115  10     24.00
WA974       1115  11     24.00
WA974       1115  12     25.00
WA974       1115  13     33.00
WA974       1115  14     29.00
WA974       1115  15     22.00
WA974       1115  16     18.00
WA974       1115  17     26.00
WA974       1115  18     23.00
WA974       1115  19     19.00
WA974       1115  20     17.00
WA974       1115  21     24.00
WA974       1115  22     34.00
WA974       1115  23     28.00
WA974       1115  24     18.00
WA974       1115  25     17.00
WA974       1115  26     22.00
WA974       1115  27     24.00
WA974       1115  28     30.00
WA974       1115  29     31.00
WA974       1115  30     28.00
WA974       1215   1     33.00
WA974       1215   2     33.00
WA974       1215   3     31.00
WA974       1215   4     30.00
WA974       1215   5     30.00
WA974       1215   6     33.00
WA974       1215   7     33.00
WA974       1215   8     34.00
WA974       1215   9     29.00
WA974       1215  10     28.00
WA974       1215  11     24.00
WA974       1215  12     26.00
WA974       1215  13     26.00
WA974       1215  14     18.00
WA974       1215  15     21.00
WA974       1215  16     19.00
WA974       1215  17     27.00
WA974       1215  18     22.00
WA974       1215  19     23.00
WA974       1215  20     23.00
WA974       1215  21     24.00
WA974       1215  22     19.00
WA974       1215  23     24.00
WA974       1215  24     17.00
WA974       1215  25     10.00
WA974       1215  26     11.00
WA974       1215  27     23.00
WA974       1215  28     20.00
WA974       1215  29     16.00
WA974       1215  30     13.00
WA974       1215  31     18.00
WA974       0116   1     21.00
WA974       0116   2     21.00
WA974       0116   3     14.00
WA974       0116   4     14.00
WA974       0116   5     29.00
WA974       0116   6     27.00
WA974       0116   7     25.00
WA974       0116   8     25.00
WA974       0116   9     24.00
WA974       0116  10     25.00
WA974       0116  11     26.00
WA974       0116  12     32.00
WA974       0116  13     25.00
WA974       0116  14     20.00
WA974       0116  15     22.00
WA974       0116  16     31.00
WA974       0116  17     30.00
WA974       0116  18     29.00
WA974       0116  19     27.00
WA974       0116  20     24.00
WA974       0116  21     34.00
WA974       0116  22     29.00
WA974       0116  23     25.00
WA974       0116  24     21.00
WA974       0116  25     26.00
WA974       0116  26     37.00
WA974       0116  27     38.00
WA974       0116  28     28.00
WA974       0116  29     25.00
WA974       0116  30     21.00
WA974       0116  31     20.00
WA974       0216   1     17.00
