$ Get data for 642:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:24:59 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA642           Morse Lake
WA642       1106  20     30.00
WA642       1106  21     26.00
WA642       1106  22     26.00
WA642       1106  23     23.00
WA642       1106  24     22.00
WA642       1106  25     16.00
WA642       1106  26     16.00
WA642       1106  27     13.00
WA642       1106  28      0.00
WA642       1106  29      0.00
WA642       1106  30     22.00
WA642       1206   1     13.00
WA642       1206   2     11.00
WA642       1206   3     14.00
WA642       1206   4     29.00
WA642       1206   5     24.00
WA642       1206   6     29.00
WA642       1206   7     24.00
WA642       1206   8     25.00
WA642       1206   9     24.00
WA642       1206  10     28.00
WA642       1206  11     31.00
WA642       1206  12     28.00
WA642       1206  13     28.00
WA642       1206  14     28.00
WA642       1206  15     13.00
WA642       1206  16      9.00
WA642       1206  17      9.00
WA642       1206  18     12.00
WA642       1206  19     26.00
WA642       1206  20     21.00
WA642       1206  21     24.00
WA642       1206  22     14.00
WA642       1206  23     15.00
WA642       1206  24     15.00
WA642       1206  25     23.00
WA642       1206  26     26.00
WA642       1206  27     21.00
WA642       1206  28     10.00
WA642       1206  29     10.00
WA642       1206  30     16.00
WA642       1206  31     16.00
WA642       0107   1     23.00
WA642       0107   2     32.00
WA642       0107   3     21.00
WA642       0107   4     17.00
WA642       0107   5     15.00
WA642       0107   6     20.00
WA642       0107   7     27.00
WA642       0107   8     17.00
WA642       0107   9     17.00
WA642       0107  10      7.00
WA642       0107  11     -1.00
WA642       0107  12     -1.00
WA642       0107  13      6.00
WA642       0107  14      6.00
WA642       0107  15     12.00
WA642       0107  16     21.00
WA642       0107  17     16.00
WA642       0107  18     18.00
WA642       0107  19     26.00
WA642       0107  20     14.00
WA642       0107  21     19.00
WA642       0107  22     29.00
WA642       0107  23     29.00
WA642       0107  24     25.00
WA642       0107  25     23.00
WA642       0107  26     19.00
WA642       0107  27     16.00
WA642       0107  28     16.00
WA642       0107  29     20.00
WA642       0107  30     17.00
WA642       0107  31     13.00
WA642       0207   1     13.00
WA642       0207   2     13.00
WA642       0207   3     26.00
WA642       0207   4     36.00
WA642       0207   5     37.00
WA642       0207   6     35.00
WA642       0207   7     32.00
WA642       0207   8     27.00
WA642       0207   9     28.00
WA642       0207  10     23.00
WA642       0207  11     29.00
WA642       0207  12     23.00
WA642       0207  13     21.00
WA642       0207  14     20.00
WA642       0207  15     29.00
WA642       0207  16     26.00
WA642       0207  17     28.00
WA642       0207  18     25.00
WA642       0207  19     27.00
WA642       0207  20     20.00
WA642       0207  21     19.00
WA642       0207  22     20.00
WA642       0207  23     19.00
WA642       0207  24     19.00
WA642       0207  25     24.00
WA642       0207  26     13.00
WA642       0207  27     11.00
WA642       0207  28     15.00
WA642       0307   1     10.00
WA642       0307   2     10.00
WA642       0307   3     30.00
WA642       0307   4     33.00
WA642       0307   5     31.00
WA642       0307   6     29.00
WA642       0307   7     28.00
WA642       0307   8     26.00
WA642       0307   9     29.00
WA642       0307  10     34.00
WA642       0307  11     40.00
WA642       0307  12     28.00
WA642       0307  13     22.00
WA642       0307  14     17.00
WA642       0307  15     17.00
WA642       0307  16     37.00
WA642       0307  17     35.00
WA642       0307  18     35.00
WA642       0307  19     30.00
WA642       0307  20     16.00
WA642       0307  21     13.00
WA642       0307  22     27.00
WA642       0307  23     29.00
WA642       0307  24     33.00
WA642       0307  25     18.00
WA642       0307  26     16.00
WA642       0307  27     27.00
WA642       0307  28     24.00
WA642       0307  29     24.00
WA642       0307  30     30.00
WA642       0307  31     23.00
WA642       0407   1     15.00
WA642       0407   2     14.00
WA642       0407   3     12.00
WA642       0407   4     28.00
WA642       0407   5     29.00
WA642       0407   6     31.00
WA642       0407   7     35.00
WA642       0407   8     33.00
WA642       0407   9     25.00
WA642       0407  10     20.00
WA642       0407  11     17.00
WA642       0407  12     20.00
WA642       0407  13     28.00
WA642       0407  14     27.00
WA642       0407  15     24.00
WA642       0407  16     26.00
WA642       0407  17     24.00
WA642       0407  18     23.00
WA642       0407  19     21.00
WA642       0407  20     19.00
WA642       0407  21     24.00
WA642       0407  22     32.00
WA642       0407  23     29.00
WA642       0407  24     34.00
WA642       0407  25     31.00
WA642       0407  26     32.00
WA642       0407  27     36.00
WA642       0407  28     33.00
WA642       0407  29     29.00
WA642       0407  30     26.00
WA642       0507   1     33.00
WA642       0507   2     27.00
WA642       0507   3     26.00
WA642       0507   4     27.00
WA642       0507   5     28.00
WA642       0507   6     36.00
WA642       0507   7     36.00
WA642       0507   8     33.00
WA642       0507   9     30.00
WA642       0507  10     31.00
WA642       0507  11     31.00
WA642       0507  12     34.00
WA642       0507  13     29.00
WA642       0507  14     29.00
WA642       0507  15     34.00
WA642       0507  16     33.00
WA642       0507  17     31.00
WA642       0507  18     31.00
WA642       0507  19     33.00
WA642       0507  20     30.00
WA642       0507  21     30.00
WA642       0507  22     32.00
WA642       0507  23     30.00
WA642       0507  24     32.00
WA642       0507  25     33.00
WA642       0507  26     38.00
WA642       0507  27     32.00
WA642       0507  28     32.00
WA642       0507  29     33.00
WA642       0507  30     36.00
WA642       0507  31     40.00
WA642       0607   1     40.00
WA642       0607   2     42.00
WA642       0607   3     42.00
WA642       0607   4     40.00
WA642       0607   5     33.00
WA642       0607   6     30.00
WA642       0607   7     34.00
WA642       0607   8     32.00
WA642       0607   9     36.00
WA642       0607  10     34.00
WA642       0607  11     32.00
WA642       0607  12     33.00
WA642       0607  13     37.00
WA642       0607  14     34.00
WA642       0607  15     36.00
WA642       0607  16     36.00
WA642       0607  17     36.00
WA642       0607  18     34.00
WA642       0607  19     36.00
WA642       0607  20     40.00
WA642       0607  21     41.00
WA642       0607  22     36.00
WA642       0607  23     32.00
WA642       0607  24     33.00
WA642       0607  25     31.00
WA642       0607  26     34.00
WA642       0607  27     42.00
WA642       0607  28     43.00
WA642       0607  29     39.00
WA642       0607  30     36.00
WA642       0707   1     40.00
WA642       0707   2     40.00
WA642       0707   3     42.00
WA642       0707   4     46.00
WA642       0707   5     51.00
WA642       0707   6     46.00
WA642       0707   7     45.00
WA642       0707   8     42.00
WA642       0707   9     46.00
WA642       0707  10     48.00
WA642       0707  11     51.00
WA642       0707  12     55.00
WA642       0707  13     49.00
WA642       0707  14     48.00
WA642       0707  15     45.00
WA642       0707  16     42.00
WA642       0707  17     49.00
WA642       0707  18     47.00
WA642       0707  19     42.00
WA642       0707  20     42.00
WA642       0707  21     46.00
WA642       0707  22     51.00
WA642       0707  23     48.00
WA642       0707  24     40.00
WA642       0707  25     40.00
WA642       0707  26     47.00
WA642       0707  27     46.00
WA642       0707  28     43.00
WA642       0707  29     44.00
WA642       0707  30     39.00
WA642       0707  31     38.00
WA642       0807   1     47.00
WA642       0807   2     48.00
WA642       0807   3     41.00
WA642       0807   4     41.00
WA642       0807   5     40.00
WA642       0807   6     46.00
WA642       0807   7     43.00
WA642       0807   8     40.00
WA642       0807   9     34.00
WA642       0807  10     38.00
WA642       0807  11     38.00
WA642       0807  12     40.00
WA642       0807  13     38.00
WA642       0807  14     45.00
WA642       0807  15     47.00
WA642       0807  16     42.00
WA642       0807  17     41.00
WA642       0807  18     38.00
WA642       0807  19     40.00
WA642       0807  20     42.00
WA642       0807  21     44.00
WA642       0807  22     42.00
WA642       0807  23     41.00
WA642       0807  24     42.00
WA642       0807  25     43.00
WA642       0807  26     38.00
WA642       0807  27     38.00
WA642       0807  28     38.00
WA642       0807  29     45.00
WA642       0807  30     49.00
WA642       0807  31     42.00
WA642       0907   1     36.00
WA642       0907   2     44.00
WA642       0907   3     45.00
WA642       0907   4     47.00
WA642       0907   5     44.00
WA642       0907   6     35.00
WA642       0907   7     36.00
WA642       0907   8     35.00
WA642       0907   9     36.00
WA642       0907  10     41.00
WA642       0907  11     44.00
WA642       0907  12     46.00
WA642       0907  13     43.00
WA642       0907  14     44.00
WA642       0907  15     40.00
WA642       0907  16     37.00
WA642       0907  17     36.00
WA642       0907  18     31.00
WA642       0907  19     31.00
WA642       0907  20     33.00
WA642       0907  21     32.00
WA642       0907  22     34.00
WA642       0907  23     34.00
WA642       0907  24     30.00
WA642       0907  25     35.00
WA642       0907  26     37.00
WA642       0907  27     40.00
WA642       0907  28     30.00
WA642       0907  29   -999.00
WA642       0907  30     35.00
WA642       1007   1     34.00
WA642       1007   2     34.00
WA642       1007   3     30.00
WA642       1007   4     28.00
WA642       1007   5     26.00
WA642       1007   6     28.00
WA642       1007   7     32.00
WA642       1007   8     28.00
WA642       1007   9     37.00
WA642       1007  10     33.00
WA642       1007  11     29.00
WA642       1007  12     33.00
WA642       1007  13     31.00
WA642       1007  14     32.00
WA642       1007  15     37.00
WA642       1007  16     28.00
WA642       1007  17     29.00
WA642       1007  18     31.00
WA642       1007  19     28.00
WA642       1007  20     29.00
WA642       1007  21     31.00
WA642       1007  22     35.00
WA642       1007  23     37.00
WA642       1007  24     30.00
WA642       1007  25     22.00
WA642       1007  26     22.00
WA642       1007  27     23.00
WA642       1007  28     34.00
WA642       1007  29     31.00
WA642       1007  30     27.00
WA642       1007  31     29.00
WA642       1107   1     24.00
WA642       1107   2     24.00
WA642       1107   3     34.00
WA642       1107   4     32.00
WA642       1107   5     29.00
WA642       1107   6     35.00
WA642       1107   7     36.00
WA642       1107   8     37.00
WA642       1107   9     36.00
WA642       1107  10     24.00
WA642       1107  11     28.00
WA642       1107  12     27.00
WA642       1107  13     16.00
WA642       1107  14     16.00
WA642       1107  15     35.00
WA642       1107  16     34.00
WA642       1107  17     29.00
WA642       1107  18     26.00
WA642       1107  19     21.00
WA642       1107  20     15.00
WA642       1107  21     11.00
WA642       1107  22     10.00
WA642       1107  23     17.00
WA642       1107  24     22.00
WA642       1107  25     15.00
WA642       1107  26     21.00
WA642       1107  27     19.00
WA642       1107  28     18.00
WA642       1107  29     20.00
WA642       1107  30     15.00
WA642       1207   1     13.00
WA642       1207   2     22.00
WA642       1207   3     34.00
WA642       1207   4     32.00
WA642       1207   5     21.00
WA642       1207   6     23.00
WA642       1207   7     22.00
WA642       1207   8     14.00
WA642       1207   9     18.00
WA642       1207  10     13.00
WA642       1207  11     14.00
WA642       1207  12     17.00
